ImageId,EncodedPixels
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,285835 7 285844 4 286346 16 286856 18 287367 20 287878 22 288388 24 288898 27 289410 27 289921 28 290433 29 290944 31 291455 32 291966 34 292478 34 292990 34 293501 35 294013 34 294524 35 295035 36 295546 37 296058 36 296570 36 297082 36 297593 36 298105 36 298617 36 299129 36 299641 35 300153 35 300665 34 301177 34 301689 33 302201 32 302712 32 303224 31 303737 30 304249 29 304761 28 305273 28 305785 27 306297 27 306810 24 307322 22 307835 20 308348 17 308860 16 309374 12 309887 8
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,263830 11 264339 17 264850 19 265361 20 265873 20 266384 22 266896 22 267407 23 267918 24 268430 25 268942 26 269453 29 269965 30 270477 31 270989 31 271501 31 272013 31 272525 31 273038 30 273550 30 274062 30 274573 31 275085 31 275597 31 276109 30 276622 29 277135 27 277648 25 278160 23 278673 21 279186 19 279699 17 280213 10 280728 5 281242 2
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,327890 4 328401 10 328912 12 329422 16 329933 18 330445 19 330957 19 331469 20 331981 20 332493 21 333005 22 333517 22 334010 8 334029 23 334519 14 334541 23 335030 16 335053 23 335541 19 335565 23 336052 22 336078 22 336564 26 336591 21 337075 27 337104 21 337587 27 337617 20 338098 28 338130 19 338610 28 338643 18 339122 29 339155 18 339634 51 340146 51 340658 51 341170 50 341682 51 342194 52 342706 55 343218 58 343730 60 344242 61 344754 60 345266 59 345778 40 345822 13 346290 37 346337 8 346802 35 346851 1 347316 30 347834 18
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,220401 7 220909 13 221419 17 221931 18 222442 20 222954 20 223465 22 223976 24 224488 24 224999 25 225510 27 226021 28 226532 29 227043 31 227554 32 228066 32 228577 33 229089 14 229112 10 229600 13 229625 9 230112 13 230137 9 230623 14 230649 10 231133 16 231161 10 231644 16 231673 10 232155 17 232186 9 232666 18 232698 9 233178 18 233209 10 233689 18 233721 10 234201 18 234233 11 234713 18 234745 11 235224 18 235257 11 235736 19 235768 12 236248 19 236280 12 236759 20 236790 14 237271 20 237301 15 237782 22 237812 16 238294 25 238324 16 238805 47 239317 47 239828 48 240339 49 240850 50 241362 50 241873 51 242385 51 242896 51 243408 51 243920 50 244431 50 244943 49 245455 48 245966 47 246478 45 246990 42 247502 40 248014 39 248526 39 249037 40 249549 40 250061 40 250573 40 251085 40 251597 40 252107 42 252617 44 253124 49 253633 53 254142 56 254651 59 255161 61 255672 62 256183 63 256694 64 257205 64 257716 65 258228 65 258740 65 259252 64 259764 64 260276 63 260788 62 261300 61 261811 61 262323 59 262836 57 263348 53 263861 47 264373 45 264885 44 265398 42 265910 41 266423 39 266936 37 267449 36 267962 34 268476 31 268994 22
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,292054 14 292564 17 293074 20 293585 23 294095 28 294148 7 294606 32 294654 16 295117 41 295161 23 295628 69 296140 71 296651 73 297163 74 297674 76 298186 76 298698 77 299210 78 299722 79 300234 80 300747 80 301261 79 301775 78 302290 76 302805 17 302829 50 303322 6 303343 48 303856 48 304369 48 304882 47 305394 48 305907 48 306420 47 306934 46 307447 45 307960 44 308473 43 308985 43 309498 42 310011 41 310524 40 311037 39 311549 39 312062 37 312576 35 313090 32 313605 28 314119 25 314633 22 315153 11
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,191211 4 191722 6 192233 7 192744 8 193254 10 193765 11 194275 13 194787 13 195298 13 195810 13 196321 13 196833 13 197345 13 197857 13 198369 13 198881 13 199393 14 199905 14 200418 12 200931 9 201445 6
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,328450 10 328960 15 329471 19 329982 21 330493 23 331005 24 331517 24 332029 25 332541 25 333053 26 333565 27 334077 28 334589 28 335101 29 335612 31 336124 31 336637 31 337149 31 337661 32 338174 31 338686 32 339198 32 339711 32 340223 33 340736 33 341249 33 341761 35 342273 37 342784 40 343296 43 343808 45 344320 45 344833 43 345345 41 345858 38 346371 35 346884 31 347398 27 347923 5
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,226075 2 226584 11 227095 17 227606 19 228117 23 228629 28 229140 32 229651 34 230163 35 230675 36 231187 37 231699 38 232211 38 232723 38 233235 38 233748 37 234260 37 234772 37 235284 36 235797 35 236310 33 236823 31 237336 30 237849 28 238361 27 238874 25 239388 21 239901 19 240414 16 240927 14 241442 9
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,90398 9 90909 11 91421 12 91932 13 92444 13 92956 13 93467 14 93979 14 94492 13 95005 11 95518 10 96030 9 96543 8 97058 2
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,250703 6 251213 11 251723 16 252234 18 252744 22 253255 25 253766 28 254277 30 254789 31 255300 33 255811 35 256323 36 256834 38 257346 38 257858 39 258369 41 258881 42 259393 43 259904 44 260416 45 260927 46 261438 47 261949 48 262460 49 262971 50 263482 51 263990 55 264488 69 264997 72 265507 74 266018 74 266530 74 267041 74 267552 75 268064 51 268116 22 268575 74 269087 72 269598 69 270110 64 270621 63 271133 64 271645 65 272157 66 272669 67 273181 67 273693 67 274205 68 274717 68 275229 69 275741 69 276253 69 276765 70 277277 70 277790 70 278302 70 278814 70 279327 69 279839 69 280352 68 280864 68 281376 68 281889 67 282401 67 282914 66 283426 65 283939 64 284452 62 284965 61 285478 59 285991 57 286504 54 287016 54 287529 52 288042 49 288555 45 289069 40 289581 34 290094 31 290608 26 291123 20 291637 16 292150 14 292663 11 293177 7
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,204591 21 205102 24 205613 26 206123 29 206634 31 207146 31 207657 33 208168 14 208183 20 208679 36 209191 36 209702 38 210214 38 210725 39 211237 39 211749 39 212261 39 212773 39 213285 39 213798 38 214310 37 214822 36 215334 35 215846 35 216359 33 216873 30 217387 27 217900 25 218412 24 218925 22 219438 17 219954 4 219960 4
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,139079 16 139584 27 140093 31 140603 34 141114 35 141625 37 142135 40 142646 42 143158 42 143670 42 144182 43 144693 44 145205 44 145717 44 146230 43 146742 43 147254 43 147767 42 148279 42 148793 39 149306 37 149821 33 150335 30 150850 26 151364 24 151880 17
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,304469 10 304977 17 305487 21 305997 24 306508 26 307019 29 307530 32 308042 33 308553 35 309065 36 309577 36 310089 37 310601 37 311113 38 311625 38 312137 39 312649 40 313161 41 313673 41 314185 42 314697 43 315210 42 315722 42 316234 43 316746 43 317259 42 317772 41 318284 42 318797 41 319310 41 319822 41 320335 40 320848 39 321360 38 321873 37 322385 37 322898 36 323411 34 323925 32 324438 30 324951 29 325464 27 325978 24 326492 21 327007 16 327520 14 328034 10 328549 4
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,223598 6 224106 12 224616 16 225126 20 225637 22 226147 25 226657 27 227168 28 227680 29 228191 30 228701 32 229211 34 229722 35 230234 35 230745 35 231257 35 231769 34 232280 34 232792 34 233304 33 233816 31 234328 30 234841 27 235353 27 235866 23 236383 14
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,166265 4 166766 18 167275 21 167786 22 168297 23 168808 23 169319 23 169830 24 170342 23 170853 24 171365 23 171877 21 172388 22 172900 21 173413 18 173926 14 174440 6
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,121726 12 122237 17 122747 22 122794 17 123257 26 123303 24 123769 28 123814 27 124280 30 124324 30 124792 31 124835 32 125304 33 125345 35 125815 79 126327 80 126838 83 127350 85 127862 88 128373 91 128885 93 129397 94 129909 94 130421 95 130932 97 131444 97 131956 98 132468 98 132980 98 133492 98 134004 99 134517 98 135029 98 135541 98 136053 97 136565 97 137078 96 137590 96 138103 94 138616 92 139129 91 139642 52 139704 26 140155 48 140221 20 140668 45 140736 16 141182 39 141254 7 141696 33 142210 28 142724 24 143249 8
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,174493 8 175001 15 175510 21 176021 23 176532 25 177040 31 177549 35 178060 37 178571 38 179082 40 179594 40 180105 42 180616 44 181127 45 181638 46 182150 46 182661 47 183172 48 183683 49 184194 49 184706 49 185217 49 185729 49 186241 48 186752 49 187264 48 187776 47 188287 47 188799 46 189311 45 189823 45 190335 45 190847 45 191359 45 191872 44 192383 44 192895 44 193407 43 193919 43 194430 44 194942 44 195454 43 195966 43 196478 42 196990 42 197502 42 198014 42 198075 9 198526 42 198583 16 199038 42 199092 21 199549 43 199602 24 200061 43 200113 26 200573 44 200624 27 201085 79 201597 79 202109 79 202621 79 203134 29 203169 43 203646 26 203682 42 204159 23 204195 41 204671 22 204707 41 205184 20 205219 41 205696 19 205731 41 206209 17 206243 41 206722 14 206754 42 207236 10 207265 43 207750 6 207777 43 208265 2 208289 43 208801 42 209312 42 209824 41 210336 40 210848 39 211360 38 211873 36 212385 35 212898 33 213410 31 213923 29 214437 25 214951 21 215465 13 215979 3 215983 5
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,252814 6 253325 8 253835 12 254346 14 254858 14 255370 14 255881 15 256393 15 256905 15 257417 16 257929 16 258440 17 258952 17 259464 17 259976 17 260488 17 261000 17 261512 17 262024 16 262536 16 263049 15 263561 15 264073 15 264586 14 265098 14 265611 12 266123 12 266636 10 267149 8 267662 7 268175 5
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,334743 14 335253 20 335764 24 336275 26 336787 27 337298 29 337810 30 338322 31 338834 32 339346 32 339858 32 340370 33 340882 33 341395 33 341907 33 342420 33 342932 33 343444 34 343957 35 344469 35 344982 33 345494 33 346008 30 346521 28 347035 26 347550 20
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,229286 13 229795 22 230306 29 230816 36 231327 39 231838 42 232349 43 232861 44 233373 44 233885 45 234397 45 234909 45 235420 47 235932 46 236445 45 236957 44 237469 44 237981 44 238493 43 239006 42 239518 41 240031 39 240543 38 241056 37 241569 35 242081 33 242594 30 243107 27 243620 25 244133 23 244646 19 245158 16 245672 13 246186 10
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,292267 12 292777 16 293288 19 293798 23 294308 27 294819 32 295330 34 295842 35 296353 38 296864 41 297376 43 297887 45 298399 46 298911 46 299423 47 299935 48 300447 48 300959 49 301471 50 301983 50 302495 51 303007 51 303519 51 304031 51 304544 51 305056 51 305568 51 306080 51 306593 49 307105 49 307617 49 308130 47 308642 47 309154 46 309667 45 310179 44 310692 42 311204 41 311717 40 312229 39 312742 36 313255 34 313768 31 314281 29 314794 27 315307 25 315821 21 316334 18 316848 15 317361 12 317878 4
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,253898 5 254407 10 254918 13 255428 16 255939 18 256449 21 256960 23 257471 25 257982 28 258493 30 259003 33 259514 35 260026 35 260538 36 261049 37 261561 38 262073 38 262584 40 263096 40 263607 41 264119 41 264630 42 265142 42 265654 42 266166 42 266678 42 267190 42 267703 41 268215 40 268728 38 269240 38 269753 36 270265 36 270777 35 271290 34 271803 32 272316 30 272829 28 273341 28 273854 26 274367 24 274882 18 275397 13 275911 8
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,114150 5 114659 10 115168 15 115679 17 116190 19 116701 21 117213 23 117724 26 118236 28 118747 31 119259 33 119771 34 120283 34 120794 36 121306 37 121818 37 122331 37 122843 37 123355 37 123867 37 124380 37 124892 37 125405 36 125917 36 126430 35 126942 35 127455 34 127969 32 128482 31 128996 29 129509 28 130022 26 130535 25 131049 23 131563 21 132076 19 132590 17 133105 10
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,215034 2 215543 6 216052 11 216563 12 217074 13 217585 15 218096 16 218608 16 219119 17 219631 17 220142 18 220653 19 221164 20 221676 20 222187 22 222698 23 223210 23 223721 24 224233 24 224745 24 225256 25 225768 25 226280 25 226792 25 227303 26 227815 26 228327 26 228839 26 229351 26 229863 26 230375 26 230886 27 231398 27 231910 27 232422 27 232934 27 233446 27 233958 27 234470 27 234982 27 235494 27 236006 27 236518 27 237031 26 237543 26 238056 25 238568 24 239081 23 239594 22 240108 20 240621 19 241134 17 241647 14 242164 5
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,332794 4 333303 8 333814 10 334324 12 334834 14 335343 17 335853 19 336365 19 336876 20 337387 21 337898 22 338410 22 338921 24 339433 24 339945 24 340458 23 340970 23 341483 22 341995 22 342506 23 343016 25 343527 26 344039 26 344551 26 345065 23 345579 21 346093 19 346607 17 347121 15 347635 11
4727d94c6a57ed484270fdd8bbc6e3d5f2f15d5476794a4e37a40f2309a091e2,32973 7 33229 7 33484 9 33739 10 33995 10 34251 10 34507 10 34764 9 35020 9 35276 9 35531 10 35787 10 36043 10 36299 10 36555 10 36812 9 37069 7 37325 6
4727d94c6a57ed484270fdd8bbc6e3d5f2f15d5476794a4e37a40f2309a091e2,24785 6 25041 7 25296 9 25309 8 25551 10 25564 10 25807 11 25819 12 26063 24 26319 24 26575 24 26832 23 27089 22 27347 2 27354 13 27611 12 27869 8 28128 4
4727d94c6a57ed484270fdd8bbc6e3d5f2f15d5476794a4e37a40f2309a091e2,29907 7 30162 9 30417 11 30673 11 30929 11 31185 11 31441 10 31697 10 31954 8 32211 6
4727d94c6a57ed484270fdd8bbc6e3d5f2f15d5476794a4e37a40f2309a091e2,39389 4 39643 7 39898 9 40153 10 40409 10 40666 9 40922 9 41179 8 41436 6
4727d94c6a57ed484270fdd8bbc6e3d5f2f15d5476794a4e37a40f2309a091e2,34781 3 35035 8 35291 9 35547 9 35803 10 36059 10 36315 10 36571 10 36827 11 37083 12 37340 11 37596 10 37853 9 38109 8 38367 5
4727d94c6a57ed484270fdd8bbc6e3d5f2f15d5476794a4e37a40f2309a091e2,29678 5 29931 10 30187 10 30441 12 30697 13 30953 14 31209 15 31466 15 31723 15 31982 13 32240 11 32496 11 32751 11 33003 14 33258 15 33513 13 33769 13 34025 12 34281 12 34537 11 34793 11 35049 10 35306 8 35563 6 35819 6 36074 9 36330 9 36586 10 36842 10 37098 11 37354 11 37611 9 37867 8
4727d94c6a57ed484270fdd8bbc6e3d5f2f15d5476794a4e37a40f2309a091e2,39663 6 39918 8 40173 10 40429 10 40685 10 40941 10 41197 10 41453 10 41709 9 41965 8 42223 4
4727d94c6a57ed484270fdd8bbc6e3d5f2f15d5476794a4e37a40f2309a091e2,34812 1 35066 6 35321 8 35576 9 35832 9 36087 10 36343 10 36599 10 36855 9 37112 5 37370 1
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,30333 9 30843 14 31354 19 31865 23 32377 24 32888 27 33399 32 33911 34 34422 36 34933 38 35444 41 35956 42 36467 44 36979 45 37490 48 38002 49 38513 51 39025 53 39537 54 40049 55 40560 57 41072 58 41584 59 42096 60 42608 62 43120 64 43632 65 44144 67 44656 68 45169 69 45681 70 46193 71 46706 72 47219 72 47732 71 48244 72 48757 72 49269 73 49749 4 49782 72 50257 11 50295 72 50766 18 50807 72 51276 22 51320 72 51785 26 51834 70 52294 31 52347 69 52805 33 52860 68 53314 39 53372 69 53822 45 53884 69 54332 52 54391 1 54396 69 54843 62 54908 69 55353 65 55420 69 55864 137 56375 138 56887 138 57398 139 57910 139 58421 139 58933 139 59444 140 59956 140 60468 139 60979 140 61492 138 62004 137 62516 136 63028 134 63541 131 64053 128 64566 124 65078 117 65196 3 65591 114 66103 113 66616 110 67128 110 67640 109 68152 109 68665 65 68739 33 69177 57 69236 4 69253 31 69687 57 69766 30 70198 57 70280 29 70709 57 70793 28 71221 56 71305 28 71732 57 71818 27 72242 59 72331 25 72750 64 72846 20 73260 66 73364 8 73769 69 74278 73 74788 75 75299 76 75809 79 76320 80 76831 82 77342 83 77854 83 78365 84 78876 85 79388 84 79899 85 80411 85 80922 86 81434 85 81946 85 82458 85 82970 84 83482 84 83994 83 84506 83 85018 82 85530 81 86043 79 86555 78 87068 76 87581 74 88093 73 88606 71 89120 68 89636 61 90156 51 90672 43 91186 40 91699 38 92213 36 92726 35 93238 35 93751 34 94263 35 94776 38 95289 47 95802 48 96316 47 96827 49 97338 52 97849 54 98360 56 98872 57 99383 58 99894 59 100406 59 100917 60 101428 60 101939 61 102449 62 102959 63 103469 65 103980 65 104487 69 104991 1 104996 71 105501 76 106011 76 106521 75 107032 73 107544 72 108055 73 108566 73 109078 73 109590 73 110101 74 110613 74 111125 74 111636 75 112148 75 112660 75 113171 77 113683 77 114195 77 114707 77 115219 77 115731 77 116244 76 116756 76 117268 76 117781 75 118293 75 118805 75 119318 74 119830 74 120342 74 120855 73 121368 72 121881 71 122394 70 122908 68 123422 66 123935 65 124448 64 124961 63 125474 62 125987 61 126499 61 127011 60 127523 59 128035 58 128547 57 129059 57 129570 57 130081 57 130591 58 131102 58 131613 59 132125 57 132636 56 133147 56 133658 56 134170 56 134681 57 135193 57 135704 58 136216 58 136727 59 137239 60 137750 61 138262 62 138774 62 139285 64 139797 64 140309 65 140820 66 141332 67 141844 67 142355 69 142867 69 143378 70 143889 71 144400 72 144911 73 145422 75 145933 76 146445 76 146950 2 146956 77 147462 4 147467 79 147973 85 148485 84 148997 83 149508 83 150020 81 150532 79 151044 77 151555 76 152067 73 152579 67 153091 62 153603 57 154115 51 154627 48 155140 44 155652 41 156164 39 156676 38 157189 35 157701 33 158213 32 158726 30 159238 30 159749 30 160261 30 160773 30 161284 30 161796 30 162308 30 162820 31 163332 31 163844 32 164355 33 164867 33 165379 33 165891 34 166403 34 166474 15 166915 34 166982 23 167426 35 167493 26 167938 36 168002 30 168450 36 168511 33 168962 36 169022 35 169474 36 169533 37 169986 36 170044 38 170498 36 170554 40 171010 35 171065 41 171522 35 171575 43 172034 35 172087 42 172545 35 172598 43 173058 34 173108 44 173570 35 173617 47 174082 35 174126 48 174594 92 175106 91 175618 32 175651 57 176130 21 176164 54 176642 17 176676 51 177154 15 177188 49 177667 12 177700 48 178179 10 178212 46 178691 9 178723 44 179203 8 179235 43 179715 7 179746 42 180228 5 180258 41 180740 4 180770 37 181253 3 181282 36 181795 33 182307 30 182819 27 183332 23 183844 21 184357 18 184870 16 185384 13 185897 11 186410 3 186418 1
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,186463 1 186972 7 187479 16 187988 20 188478 11 188495 26 188989 14 189004 30 189500 47 190011 49 190519 54 191030 56 191542 57 192052 58 192563 59 193071 63 193582 64 194092 66 194603 66 195113 68 195590 2 195623 69 196102 3 196133 71 196613 6 196644 71 197125 12 197154 73 197636 23 197663 74 198148 100 198660 99 199171 99 199683 98 200195 96 200707 95 201219 94 201731 93 202243 93 202755 91 203267 89 203779 31 203811 54 204291 24 204327 44 204803 22 204841 38 205315 20 205355 32 205827 18 205873 23 206339 17 206852 11 207364 9 207877 7 208389 5 208902 2
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,34340 4 34350 2 34850 16 34868 12 35360 35 35871 37 36383 38 36894 40 37406 41 37918 42 38430 42 38941 44 39453 44 39964 45 40476 45 40988 45 41499 46 42011 46 42523 46 43035 46 43548 45 44060 44 44572 44 45085 43 45598 41 46111 39 46625 35 47140 31 47654 3 47665 16 48181 10
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,109710 1 110221 3 110729 8 111239 11 111750 15 112259 21 112770 23 113282 23 113793 25 114304 26 114815 27 115326 28 115838 31 116350 32 116861 34 117373 35 117884 36 118396 37 118907 39 119418 41 119930 42 120441 43 120953 44 121465 44 121977 43 122489 43 123001 43 123513 43 124025 43 124537 43 125049 43 125561 42 126073 42 126585 42 127098 40 127611 38 128124 36 128638 33 129150 31 129665 26 130181 19
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,84146 2 84650 11 85159 15 85668 18 86178 19 86690 18 87201 14 87712 13 88223 13 88735 10 89246 8 89757 7 90269 6 90780 6 91291 6 91803 5 92314 5 92826 3 92862 3 93337 4 93373 6 93848 5 93884 8 94360 4 94395 9 94870 6 94907 10 95381 7 95418 11 95891 9 95930 11 96402 10 96442 12 96914 10 96953 13 97426 10 97464 14 97938 11 97975 15 98450 11 98486 17 98962 11 98996 19 99474 12 99507 20 99986 13 100018 20 100497 15 100529 20 101009 16 101040 21 101521 17 101550 22 102027 1 102032 22 102060 23 102538 3 102544 25 102571 23 103050 4 103056 49 103562 4 103568 48 104073 54 104585 53 105097 11 105113 35 105610 4 105638 20 106122 4 106154 13 106634 2
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,342174 2 342685 6 343196 9 343707 11 344219 12 344732 9 345245 5
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,13998 7 14508 16 15019 20 15530 23 16042 25 16553 27 17064 29 17576 30 18087 32 18599 34 19110 36 19622 38 20133 40 20645 41 21157 42 21670 43 22182 44 22694 45 23206 46 23719 46 24231 47 24743 48 25255 50 25768 50 26281 50 26793 51 27306 52 27819 52 28332 52 28845 52 29358 52 29871 52 30385 51 30899 50 31412 49 31925 49 32438 49 32952 47 33465 47 33977 47 34491 45 35004 45 35518 43 36032 41 36546 39 37059 38 37572 37 38086 35 38599 33 39112 32 39625 31 40139 28 40654 24 41170 19 41687 12 42203 6
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,144605 12 145114 17 145624 21 146134 25 146645 29 147157 37 147668 41 148180 42 148692 44 149203 46 149714 48 150225 50 150737 51 151248 52 151760 53 152271 55 152783 55 153295 56 153807 57 154318 58 154830 58 155342 58 155854 58 156366 58 156877 59 157389 59 157901 59 158413 59 158925 59 159437 59 159949 58 160460 58 160971 59 161469 4 161478 63 161978 75 162489 76 162999 78 163507 81 164011 1 164016 84 164523 88 165034 89 165546 88 166057 88 166569 88 167081 48 167132 36 167593 46 167646 34 168104 46 168161 30 168616 45 168675 27 169128 44 169189 24 169640 43 169703 21 170152 43 170217 18 170663 43 170732 13 171174 43 171686 42 172197 42 172709 42 173221 42 173733 42 174245 43 174757 43 175269 43 175781 42 176294 40 176806 39 177319 37 177833 34 178347 31 178860 28 179374 22 179889 12 180402 10
